location	index	char_normalized_location	char_normalized	char_valid?_location	char_normalization_score_location	word_normalized_location	word_normalized	word_valid?_location	word_normalization_score_location	phrase_normalized_location	phrase_normalized	phrase_valid?_location	phrase_normalization_score_location	overall_normalization_score_location	normalized_location	normalized	curator_review
Martin, et al., Vaccine, 23: 2121-2131, 2005.	238201	martin, et al., vaccine, 23: 2121-2131, 2005.	Y	pass	2	martin, et al., vaccine, 23: 2121-2131, 2005.	N	pass	0	['martin', 'et al.', 'vaccine', '23', '2121', '2131', '2005']	Y	fail	45	45	23	N	
Martin, et al., Vaccine, 23: 2121-2131, 2005.	238201	martin, et al., vaccine, 23: 2121-2131, 2005.	Y	pass	2	martin, et al., vaccine, 23: 2121-2131, 2005.	N	pass	0	['martin', 'et al.', 'vaccine', '23', '2121', '2131', '2005']	Y	fail	45	45	2121	N	
Martin, et al., Vaccine, 23: 2121-2131, 2005.	238201	martin, et al., vaccine, 23: 2121-2131, 2005.	Y	pass	2	martin, et al., vaccine, 23: 2121-2131, 2005.	N	pass	0	['martin', 'et al.', 'vaccine', '23', '2121', '2131', '2005']	Y	fail	45	45	2131	N	
Martin, et al., Vaccine, 23: 2121-2131, 2005.	238201	martin, et al., vaccine, 23: 2121-2131, 2005.	Y	pass	2	martin, et al., vaccine, 23: 2121-2131, 2005.	N	pass	0	['martin', 'et al.', 'vaccine', '23', '2121', '2131', '2005']	Y	fail	45	45	2005	N	
Material and Methods Section 2.4	238212	material and methods section 2.4	Y	pass	3	material and methods section 2.4	N	pass	0	['material', '2', '4']	Y	fail	30	30	material	N	
Material and Methods Section 2.4	238212	material and methods section 2.4	Y	pass	3	material and methods section 2.4	N	pass	0	['material', '2', '4']	Y	fail	30	30	2	N	
Material and Methods Section 2.4	238212	material and methods section 2.4	Y	pass	3	material and methods section 2.4	N	pass	0	['material', '2', '4']	Y	fail	30	30	4	N	
Materials and Methods (750) and Reference	238308	materials and methods (750) and reference	Y	pass	3	materials and methods (750) and reference	N	pass	0	['materials', '750', 'reference']	Y	fail	41	41	materials	Y	
Materials and Methods (750) and Reference	238308	materials and methods (750) and reference	Y	pass	3	materials and methods (750) and reference	N	pass	0	['materials', '750', 'reference']	Y	fail	41	41	750	N	
Materials and Methods (750) and Reference	238308	materials and methods (750) and reference	Y	pass	3	materials and methods (750) and reference	N	pass	0	['materials', '750', 'reference']	Y	fail	41	41	reference	N	
Materials and Methods (pg. 1734)	238357	materials and methods (pg. 1734)	Y	pass	2	materials and methods (pg. 1734)	N	pass	0	['materials', '1734']	Y	fail	32	32	materials	Y	
Materials and Methods (pg. 1734)	238357	materials and methods (pg. 1734)	Y	pass	2	materials and methods (pg. 1734)	N	pass	0	['materials', '1734']	Y	fail	32	32	1734	N	
Materials and Methods (pg. 386)	238358	materials and methods (pg. 386)	Y	pass	2	materials and methods (pg. 386)	N	pass	0	['materials', '386']	Y	fail	31	31	materials	Y	
Materials and Methods (pg. 386)	238358	materials and methods (pg. 386)	Y	pass	2	materials and methods (pg. 386)	N	pass	0	['materials', '386']	Y	fail	31	31	386	N	
Materials and Methods (pg. 704)	238359	materials and methods (pg. 704)	Y	pass	2	materials and methods (pg. 704)	N	pass	0	['materials', '704']	Y	fail	31	31	materials	Y	
Materials and Methods (pg. 704)	238359	materials and methods (pg. 704)	Y	pass	2	materials and methods (pg. 704)	N	pass	0	['materials', '704']	Y	fail	31	31	704	N	
Materials and Methods 2.1	238360	materials and methods 2.1	Y	pass	2	materials and methods 2.1	N	pass	0	['materials', '2', '1']	Y	fail	23	23	materials	Y	
Materials and Methods 2.1	238360	materials and methods 2.1	Y	pass	2	materials and methods 2.1	N	pass	0	['materials', '2', '1']	Y	fail	23	23	2	N	
Materials and Methods 2.1	238360	materials and methods 2.1	Y	pass	2	materials and methods 2.1	N	pass	0	['materials', '2', '1']	Y	fail	23	23	1	N	
Materials and Methods 2.2	238361	materials and methods 2.2	Y	pass	2	materials and methods 2.2	N	pass	0	['materials', '2', '2']	Y	fail	23	23	materials	Y	
Materials and Methods 2.2	238361	materials and methods 2.2	Y	pass	2	materials and methods 2.2	N	pass	0	['materials', '2', '2']	Y	fail	23	23	2	N	
Materials and Methods 2.2	238361	materials and methods 2.2	Y	pass	2	materials and methods 2.2	N	pass	0	['materials', '2', '2']	Y	fail	23	23	2	N	
Materials and Methods 2.3	238362	materials and methods 2.3	Y	pass	2	materials and methods 2.3	N	pass	0	['materials', '2', '3']	Y	fail	23	23	materials	Y	
Materials and Methods 2.3	238362	materials and methods 2.3	Y	pass	2	materials and methods 2.3	N	pass	0	['materials', '2', '3']	Y	fail	23	23	2	N	
Materials and Methods 2.3	238362	materials and methods 2.3	Y	pass	2	materials and methods 2.3	N	pass	0	['materials', '2', '3']	Y	fail	23	23	3	N	
Materials and Methods 2.4	238363	materials and methods 2.4	Y	pass	2	materials and methods 2.4	N	pass	0	['materials', '2', '4']	Y	fail	23	23	materials	Y	
Materials and Methods 2.4	238363	materials and methods 2.4	Y	pass	2	materials and methods 2.4	N	pass	0	['materials', '2', '4']	Y	fail	23	23	2	N	
Materials and Methods 2.4	238363	materials and methods 2.4	Y	pass	2	materials and methods 2.4	N	pass	0	['materials', '2', '4']	Y	fail	23	23	4	N	
Materials and Methods 2.5	238364	materials and methods 2.5	Y	pass	2	materials and methods 2.5	N	pass	0	['materials', '2', '5']	Y	fail	23	23	materials	Y	
Materials and Methods 2.5	238364	materials and methods 2.5	Y	pass	2	materials and methods 2.5	N	pass	0	['materials', '2', '5']	Y	fail	23	23	2	N	
Materials and Methods 2.5	238364	materials and methods 2.5	Y	pass	2	materials and methods 2.5	N	pass	0	['materials', '2', '5']	Y	fail	23	23	5	N	
Materials and Methods 2.6	238365	materials and methods 2.6	Y	pass	2	materials and methods 2.6	N	pass	0	['materials', '2', '6']	Y	fail	23	23	materials	Y	
Materials and Methods 2.6	238365	materials and methods 2.6	Y	pass	2	materials and methods 2.6	N	pass	0	['materials', '2', '6']	Y	fail	23	23	2	N	
Materials and Methods 2.6	238365	materials and methods 2.6	Y	pass	2	materials and methods 2.6	N	pass	0	['materials', '2', '6']	Y	fail	23	23	6	N	
Materials and Methods 3.7	238366	materials and methods 3.7	Y	pass	2	materials and methods 3.7	N	pass	0	['materials', '3', '7']	Y	fail	23	23	materials	Y	
Materials and Methods 3.7	238366	materials and methods 3.7	Y	pass	2	materials and methods 3.7	N	pass	0	['materials', '3', '7']	Y	fail	23	23	3	N	
Materials and Methods 3.7	238366	materials and methods 3.7	Y	pass	2	materials and methods 3.7	N	pass	0	['materials', '3', '7']	Y	fail	23	23	7	N	
Materials and Methods 4.2	238367	materials and methods 4.2	Y	pass	2	materials and methods 4.2	N	pass	0	['materials', '4', '2']	Y	fail	23	23	materials	Y	
Materials and Methods 4.2	238367	materials and methods 4.2	Y	pass	2	materials and methods 4.2	N	pass	0	['materials', '4', '2']	Y	fail	23	23	4	N	
Materials and Methods 4.2	238367	materials and methods 4.2	Y	pass	2	materials and methods 4.2	N	pass	0	['materials', '4', '2']	Y	fail	23	23	2	N	
Materials and Methods and Scheme 3	238390	materials and methods and scheme 3	Y	pass	3	materials and methods and scheme 3	N	pass	0	['materials and methods', '3']	Y	fail	33	33	materials and methods	Y	
Materials and Methods and Scheme 3	238390	materials and methods and scheme 3	Y	pass	3	materials and methods and scheme 3	N	pass	0	['materials and methods', '3']	Y	fail	33	33	3	N	
Materials and Methods and Scheme 4	238391	materials and methods and scheme 4	Y	pass	3	materials and methods and scheme 4	N	pass	0	['materials and methods', '4']	Y	fail	33	33	materials and methods	Y	
Materials and Methods and Scheme 4	238391	materials and methods and scheme 4	Y	pass	3	materials and methods and scheme 4	N	pass	0	['materials and methods', '4']	Y	fail	33	33	4	N	
Materials and Methods and Scheme 5	238392	materials and methods and scheme 5	Y	pass	3	materials and methods and scheme 5	N	pass	0	['materials and methods', '5']	Y	fail	33	33	materials and methods	Y	
Materials and Methods and Scheme 5	238392	materials and methods and scheme 5	Y	pass	3	materials and methods and scheme 5	N	pass	0	['materials and methods', '5']	Y	fail	33	33	5	N	
Materials and Methods and Scheme 6	238393	materials and methods and scheme 6	Y	pass	3	materials and methods and scheme 6	N	pass	0	['materials and methods', '6']	Y	fail	33	33	materials and methods	Y	
Materials and Methods and Scheme 6	238393	materials and methods and scheme 6	Y	pass	3	materials and methods and scheme 6	N	pass	0	['materials and methods', '6']	Y	fail	33	33	6	N	
Materials and Methods and Scheme 7	238394	materials and methods and scheme 7	Y	pass	3	materials and methods and scheme 7	N	pass	0	['materials and methods', '7']	Y	fail	33	33	materials and methods	Y	
Materials and Methods and Scheme 7	238394	materials and methods and scheme 7	Y	pass	3	materials and methods and scheme 7	N	pass	0	['materials and methods', '7']	Y	fail	33	33	7	N	
Materials and Methods Spira et al (2000)	238406	materials and methods spira et al (2000)	Y	pass	3	materials and methods spira et al (2000)	N	pass	0	['materials', '2000']	Y	fail	40	40	materials	Y	
Materials and Methods Spira et al (2000)	238406	materials and methods spira et al (2000)	Y	pass	3	materials and methods spira et al (2000)	N	pass	0	['materials', '2000']	Y	fail	40	40	2000	N	
Matsuda et al (1999)	238433	matsuda et al (1999)	Y	pass	1	matsuda et al (1999)	N	pass	0	['1999']	Y	fail	20	20	1999	N	
McCarthy et al J Virol 1993	238434	mccarthy et al j virol 1993	Y	pass	4	mccarthy et al j virol 1993	N	pass	0	['1993']	Y	fail	27	27	1993	N	
McKenzie et al. J Immunol 1991;147:312-319.	238435	mckenzie et al. j immunol 1991;147:312-319.	Y	pass	4	mckenzie et al. j immunol 1991;147:312-319.	N	pass	0	['1991', '147', '312', '319']	Y	fail	43	43	1991	N	
McKenzie et al. J Immunol 1991;147:312-319.	238435	mckenzie et al. j immunol 1991;147:312-319.	Y	pass	4	mckenzie et al. j immunol 1991;147:312-319.	N	pass	0	['1991', '147', '312', '319']	Y	fail	43	43	147	N	
McKenzie et al. J Immunol 1991;147:312-319.	238435	mckenzie et al. j immunol 1991;147:312-319.	Y	pass	4	mckenzie et al. j immunol 1991;147:312-319.	N	pass	0	['1991', '147', '312', '319']	Y	fail	43	43	312	N	
McKenzie et al. J Immunol 1991;147:312-319.	238435	mckenzie et al. j immunol 1991;147:312-319.	Y	pass	4	mckenzie et al. j immunol 1991;147:312-319.	N	pass	0	['1991', '147', '312', '319']	Y	fail	43	43	319	N	
Methods 4.5	238446	methods 4.5	Y	pass	1	methods 4.5	N	pass	0	['4', '5']	Y	fail	9	9	4	N	
Methods 4.5	238446	methods 4.5	Y	pass	1	methods 4.5	N	pass	0	['4', '5']	Y	fail	9	9	5	N	
Methods Section 2.7	238470	methods section 2.7	Y	pass	2	methods section 2.7	N	pass	0	['2', '7']	Y	fail	17	17	2	N	
Methods Section 2.7	238470	methods section 2.7	Y	pass	2	methods section 2.7	N	pass	0	['2', '7']	Y	fail	17	17	7	N	
Methods section 3.1	238471	methods section 3.1	Y	pass	1	methods section 3.1	N	pass	0	['3', '1']	Y	fail	17	17	3	N	
Methods section 3.1	238471	methods section 3.1	Y	pass	1	methods section 3.1	N	pass	0	['3', '1']	Y	fail	17	17	1	N	
Milich et al (1988)	238488	milich et al (1988)	Y	pass	1	milich et al (1988)	N	pass	0	['1988']	Y	fail	19	19	1988	N	
Milich et al J Exp Med 1986. 164: 532	238489	milich et al j exp med 1986. 164: 532	Y	pass	4	milich et al j exp med 1986. 164: 532	N	pass	0	['1986', '164', '532']	Y	fail	37	37	1986	N	
Milich et al J Exp Med 1986. 164: 532	238489	milich et al j exp med 1986. 164: 532	Y	pass	4	milich et al j exp med 1986. 164: 532	N	pass	0	['1986', '164', '532']	Y	fail	37	37	164	N	
Milich et al J Exp Med 1986. 164: 532	238489	milich et al j exp med 1986. 164: 532	Y	pass	4	milich et al j exp med 1986. 164: 532	N	pass	0	['1986', '164', '532']	Y	fail	37	37	532	N	
Milich et al, J exp Med 1986 164:532	238490	milich et al, j exp med 1986 164:532	Y	pass	3	milich et al, j exp med 1986 164:532	N	pass	0	['milich et al', '1986', '164', '532']	Y	fail	36	36	milich et al	N	
Milich et al, J exp Med 1986 164:532	238490	milich et al, j exp med 1986 164:532	Y	pass	3	milich et al, j exp med 1986 164:532	N	pass	0	['milich et al', '1986', '164', '532']	Y	fail	36	36	1986	N	
Milich et al, J exp Med 1986 164:532	238490	milich et al, j exp med 1986 164:532	Y	pass	3	milich et al, j exp med 1986 164:532	N	pass	0	['milich et al', '1986', '164', '532']	Y	fail	36	36	164	N	
Milich et al, J exp Med 1986 164:532	238490	milich et al, j exp med 1986 164:532	Y	pass	3	milich et al, j exp med 1986 164:532	N	pass	0	['milich et al', '1986', '164', '532']	Y	fail	36	36	532	N	
Milich et al, JExp Med1986, 164:532	238491	milich et al, jexp med1986, 164:532	Y	pass	4	milich et al, jexp med1986, 164:532	N	pass	0	['milich et al', 'jexp med1986', '164', '532']	Y	fail	35	35	milich et al	N	
Milich et al, JExp Med1986, 164:532	238491	milich et al, jexp med1986, 164:532	Y	pass	4	milich et al, jexp med1986, 164:532	N	pass	0	['milich et al', 'jexp med1986', '164', '532']	Y	fail	35	35	jexp med1986	N	
Milich et al, JExp Med1986, 164:532	238491	milich et al, jexp med1986, 164:532	Y	pass	4	milich et al, jexp med1986, 164:532	N	pass	0	['milich et al', 'jexp med1986', '164', '532']	Y	fail	35	35	164	N	
Milich et al, JExp Med1986, 164:532	238491	milich et al, jexp med1986, 164:532	Y	pass	4	milich et al, jexp med1986, 164:532	N	pass	0	['milich et al', 'jexp med1986', '164', '532']	Y	fail	35	35	532	N	
Mimms et al. Virol 1990;176:604-619.	238492	mimms et al. virol 1990;176:604-619.	Y	pass	2	mimms et al. virol 1990;176:604-619.	N	pass	0	['1990', '176', '604', '619']	Y	fail	36	36	1990	N	
Mimms et al. Virol 1990;176:604-619.	238492	mimms et al. virol 1990;176:604-619.	Y	pass	2	mimms et al. virol 1990;176:604-619.	N	pass	0	['1990', '176', '604', '619']	Y	fail	36	36	176	N	
Mimms et al. Virol 1990;176:604-619.	238492	mimms et al. virol 1990;176:604-619.	Y	pass	2	mimms et al. virol 1990;176:604-619.	N	pass	0	['1990', '176', '604', '619']	Y	fail	36	36	604	N	
Mimms et al. Virol 1990;176:604-619.	238492	mimms et al. virol 1990;176:604-619.	Y	pass	2	mimms et al. virol 1990;176:604-619.	N	pass	0	['1990', '176', '604', '619']	Y	fail	36	36	619	N	
Mine et al BBRC 2002	238493	mine et al bbrc 2002	Y	pass	5	mine et al bbrc 2002	N	pass	0	['2002']	Y	fail	20	20	2002	N	
Mitchell et al. (1992) J Clin Microbio 30:1843	238494	mitchell et al. (1992) j clin microbio 30:1843	Y	pass	4	mitchell et al. (1992) j clin microbio 30:1843	N	pass	0	['1992', '30', '1843']	Y	fail	46	46	1992	N	
Mitchell et al. (1992) J Clin Microbio 30:1843	238494	mitchell et al. (1992) j clin microbio 30:1843	Y	pass	4	mitchell et al. (1992) j clin microbio 30:1843	N	pass	0	['1992', '30', '1843']	Y	fail	46	46	30	N	
Mitchell et al. (1992) J Clin Microbio 30:1843	238494	mitchell et al. (1992) j clin microbio 30:1843	Y	pass	4	mitchell et al. (1992) j clin microbio 30:1843	N	pass	0	['1992', '30', '1843']	Y	fail	46	46	1843	N	
Mougneau et al Science 268, 563-566	238495	mougneau et al science 268, 563-566	Y	pass	2	mougneau et al science 268, 563-566	N	pass	0	['268', '563', '566']	Y	fail	35	35	268	N	
Mougneau et al Science 268, 563-566	238495	mougneau et al science 268, 563-566	Y	pass	2	mougneau et al science 268, 563-566	N	pass	0	['268', '563', '566']	Y	fail	35	35	563	N	
Mougneau et al Science 268, 563-566	238495	mougneau et al science 268, 563-566	Y	pass	2	mougneau et al science 268, 563-566	N	pass	0	['268', '563', '566']	Y	fail	35	35	566	N	
Moutaftsi et al. Nat biotechnol 2006;24:817 [PMID:16767078]	238496	moutaftsi et al. nat biotechnol 2006;24:817 [pmid:16767078]	Y	pass	6	moutaftsi et al. nat biotechnol 2006;24:817 [pmid:16767078]	N	pass	0	['2006', '24', '817', '16767078']	Y	fail	59	59	2006	N	
Moutaftsi et al. Nat biotechnol 2006;24:817 [PMID:16767078]	238496	moutaftsi et al. nat biotechnol 2006;24:817 [pmid:16767078]	Y	pass	6	moutaftsi et al. nat biotechnol 2006;24:817 [pmid:16767078]	N	pass	0	['2006', '24', '817', '16767078']	Y	fail	59	59	24	N	
Moutaftsi et al. Nat biotechnol 2006;24:817 [PMID:16767078]	238496	moutaftsi et al. nat biotechnol 2006;24:817 [pmid:16767078]	Y	pass	6	moutaftsi et al. nat biotechnol 2006;24:817 [pmid:16767078]	N	pass	0	['2006', '24', '817', '16767078']	Y	fail	59	59	817	N	
Moutaftsi et al. Nat biotechnol 2006;24:817 [PMID:16767078]	238496	moutaftsi et al. nat biotechnol 2006;24:817 [pmid:16767078]	Y	pass	6	moutaftsi et al. nat biotechnol 2006;24:817 [pmid:16767078]	N	pass	0	['2006', '24', '817', '16767078']	Y	fail	59	59	16767078	N	
Mueller et al. Infect Immun 2003;71:4749.	238497	mueller et al. infect immun 2003;71:4749.	Y	pass	3	mueller et al. infect immun 2003;71:4749.	N	pass	0	['2003', '71', '4749']	Y	fail	41	41	2003	N	
Mueller et al. Infect Immun 2003;71:4749.	238497	mueller et al. infect immun 2003;71:4749.	Y	pass	3	mueller et al. infect immun 2003;71:4749.	N	pass	0	['2003', '71', '4749']	Y	fail	41	41	71	N	
Mueller et al. Infect Immun 2003;71:4749.	238497	mueller et al. infect immun 2003;71:4749.	Y	pass	3	mueller et al. infect immun 2003;71:4749.	N	pass	0	['2003', '71', '4749']	Y	fail	41	41	4749	N	
N 1	238499	n 1	Y	pass	1	n 1	N	pass	0	['1']	Y	fail	2	2	1	N	
N 101	238500	n 101	Y	pass	1	n 101	N	pass	0	['101']	Y	fail	5	5	101	N	
N 106	238501	n 106	Y	pass	1	n 106	N	pass	0	['106']	Y	fail	5	5	106	N	
N 11	238502	n 11	Y	pass	1	n 11	N	pass	0	['11']	Y	fail	4	4	11	N	
N 111	238503	n 111	Y	pass	1	n 111	N	pass	0	['111']	Y	fail	5	5	111	N	
N 116	238504	n 116	Y	pass	1	n 116	N	pass	0	['116']	Y	fail	5	5	116	N	
N 121	238505	n 121	Y	pass	1	n 121	N	pass	0	['121']	Y	fail	5	5	121	N	
N 126	238506	n 126	Y	pass	1	n 126	N	pass	0	['126']	Y	fail	5	5	126	N	
N 131	238507	n 131	Y	pass	1	n 131	N	pass	0	['131']	Y	fail	5	5	131	N	
N 136	238508	n 136	Y	pass	1	n 136	N	pass	0	['136']	Y	fail	5	5	136	N	
N 141	238509	n 141	Y	pass	1	n 141	N	pass	0	['141']	Y	fail	5	5	141	N	
N 146	238510	n 146	Y	pass	1	n 146	N	pass	0	['146']	Y	fail	5	5	146	N	
N 151	238511	n 151	Y	pass	1	n 151	N	pass	0	['151']	Y	fail	5	5	151	N	
N 156	238512	n 156	Y	pass	1	n 156	N	pass	0	['156']	Y	fail	5	5	156	N	
N 16	238513	n 16	Y	pass	1	n 16	N	pass	0	['16']	Y	fail	4	4	16	N	
N 161	238514	n 161	Y	pass	1	n 161	N	pass	0	['161']	Y	fail	5	5	161	N	
N 166	238515	n 166	Y	pass	1	n 166	N	pass	0	['166']	Y	fail	5	5	166	N	
N 171	238516	n 171	Y	pass	1	n 171	N	pass	0	['171']	Y	fail	5	5	171	N	
N 176	238517	n 176	Y	pass	1	n 176	N	pass	0	['176']	Y	fail	5	5	176	N	
N 181	238518	n 181	Y	pass	1	n 181	N	pass	0	['181']	Y	fail	5	5	181	N	
N 186	238519	n 186	Y	pass	1	n 186	N	pass	0	['186']	Y	fail	5	5	186	N	
N 191	238520	n 191	Y	pass	1	n 191	N	pass	0	['191']	Y	fail	5	5	191	N	
N 196	238521	n 196	Y	pass	1	n 196	N	pass	0	['196']	Y	fail	5	5	196	N	
N 201	238522	n 201	Y	pass	1	n 201	N	pass	0	['201']	Y	fail	5	5	201	N	
N 206	238523	n 206	Y	pass	1	n 206	N	pass	0	['206']	Y	fail	5	5	206	N	
N 21	238524	n 21	Y	pass	1	n 21	N	pass	0	['21']	Y	fail	4	4	21	N	
N 211	238525	n 211	Y	pass	1	n 211	N	pass	0	['211']	Y	fail	5	5	211	N	
N 216	238526	n 216	Y	pass	1	n 216	N	pass	0	['216']	Y	fail	5	5	216	N	
N 221	238527	n 221	Y	pass	1	n 221	N	pass	0	['221']	Y	fail	5	5	221	N	
N 226	238528	n 226	Y	pass	1	n 226	N	pass	0	['226']	Y	fail	5	5	226	N	
N 231	238529	n 231	Y	pass	1	n 231	N	pass	0	['231']	Y	fail	5	5	231	N	
N 236	238530	n 236	Y	pass	1	n 236	N	pass	0	['236']	Y	fail	5	5	236	N	
N 241	238531	n 241	Y	pass	1	n 241	N	pass	0	['241']	Y	fail	5	5	241	N	
N 246	238532	n 246	Y	pass	1	n 246	N	pass	0	['246']	Y	fail	5	5	246	N	
N 251	238533	n 251	Y	pass	1	n 251	N	pass	0	['251']	Y	fail	5	5	251	N	
N 256	238534	n 256	Y	pass	1	n 256	N	pass	0	['256']	Y	fail	5	5	256	N	
N 26	238535	n 26	Y	pass	1	n 26	N	pass	0	['26']	Y	fail	4	4	26	N	
N 261	238536	n 261	Y	pass	1	n 261	N	pass	0	['261']	Y	fail	5	5	261	N	
N 266	238537	n 266	Y	pass	1	n 266	N	pass	0	['266']	Y	fail	5	5	266	N	
N 271	238538	n 271	Y	pass	1	n 271	N	pass	0	['271']	Y	fail	5	5	271	N	
N 276	238539	n 276	Y	pass	1	n 276	N	pass	0	['276']	Y	fail	5	5	276	N	
N 281	238540	n 281	Y	pass	1	n 281	N	pass	0	['281']	Y	fail	5	5	281	N	
N 286	238541	n 286	Y	pass	1	n 286	N	pass	0	['286']	Y	fail	5	5	286	N	
N 291	238542	n 291	Y	pass	1	n 291	N	pass	0	['291']	Y	fail	5	5	291	N	
N 296	238543	n 296	Y	pass	1	n 296	N	pass	0	['296']	Y	fail	5	5	296	N	
N 301	238544	n 301	Y	pass	1	n 301	N	pass	0	['301']	Y	fail	5	5	301	N	
N 306	238545	n 306	Y	pass	1	n 306	N	pass	0	['306']	Y	fail	5	5	306	N	
N 31	238546	n 31	Y	pass	1	n 31	N	pass	0	['31']	Y	fail	4	4	31	N	
N 311	238547	n 311	Y	pass	1	n 311	N	pass	0	['311']	Y	fail	5	5	311	N	
N 316	238548	n 316	Y	pass	1	n 316	N	pass	0	['316']	Y	fail	5	5	316	N	
N 321	238549	n 321	Y	pass	1	n 321	N	pass	0	['321']	Y	fail	5	5	321	N	
N 326	238550	n 326	Y	pass	1	n 326	N	pass	0	['326']	Y	fail	5	5	326	N	
N 331	238551	n 331	Y	pass	1	n 331	N	pass	0	['331']	Y	fail	5	5	331	N	
N 336	238552	n 336	Y	pass	1	n 336	N	pass	0	['336']	Y	fail	5	5	336	N	
N 341	238553	n 341	Y	pass	1	n 341	N	pass	0	['341']	Y	fail	5	5	341	N	
N 346	238554	n 346	Y	pass	1	n 346	N	pass	0	['346']	Y	fail	5	5	346	N	
N 351	238555	n 351	Y	pass	1	n 351	N	pass	0	['351']	Y	fail	5	5	351	N	
N 356	238556	n 356	Y	pass	1	n 356	N	pass	0	['356']	Y	fail	5	5	356	N	
N 36	238557	n 36	Y	pass	1	n 36	N	pass	0	['36']	Y	fail	4	4	36	N	
N 361	238558	n 361	Y	pass	1	n 361	N	pass	0	['361']	Y	fail	5	5	361	N	
N 363	238559	n 363	Y	pass	1	n 363	N	pass	0	['363']	Y	fail	5	5	363	N	
N 366	238560	n 366	Y	pass	1	n 366	N	pass	0	['366']	Y	fail	5	5	366	N	
N 371	238561	n 371	Y	pass	1	n 371	N	pass	0	['371']	Y	fail	5	5	371	N	
N 376	238562	n 376	Y	pass	1	n 376	N	pass	0	['376']	Y	fail	5	5	376	N	
N 381	238563	n 381	Y	pass	1	n 381	N	pass	0	['381']	Y	fail	5	5	381	N	
N 386	238564	n 386	Y	pass	1	n 386	N	pass	0	['386']	Y	fail	5	5	386	N	
N 391	238565	n 391	Y	pass	1	n 391	N	pass	0	['391']	Y	fail	5	5	391	N	
N 396	238566	n 396	Y	pass	1	n 396	N	pass	0	['396']	Y	fail	5	5	396	N	
N 401	238567	n 401	Y	pass	1	n 401	N	pass	0	['401']	Y	fail	5	5	401	N	
N 406	238568	n 406	Y	pass	1	n 406	N	pass	0	['406']	Y	fail	5	5	406	N	
N 41	238569	n 41	Y	pass	1	n 41	N	pass	0	['41']	Y	fail	4	4	41	N	
N 411	238570	n 411	Y	pass	1	n 411	N	pass	0	['411']	Y	fail	5	5	411	N	
N 416	238571	n 416	Y	pass	1	n 416	N	pass	0	['416']	Y	fail	5	5	416	N	
N 421	238572	n 421	Y	pass	1	n 421	N	pass	0	['421']	Y	fail	5	5	421	N	
N 426	238573	n 426	Y	pass	1	n 426	N	pass	0	['426']	Y	fail	5	5	426	N	
N 431	238574	n 431	Y	pass	1	n 431	N	pass	0	['431']	Y	fail	5	5	431	N	
N 434	238575	n 434	Y	pass	1	n 434	N	pass	0	['434']	Y	fail	5	5	434	N	
N 46	238576	n 46	Y	pass	1	n 46	N	pass	0	['46']	Y	fail	4	4	46	N	
N 51	238577	n 51	Y	pass	1	n 51	N	pass	0	['51']	Y	fail	4	4	51	N	
N 56	238578	n 56	Y	pass	1	n 56	N	pass	0	['56']	Y	fail	4	4	56	N	
